strategy,config_id,parameters_json,trades,wins,losses,signals,expectancy_R,gross_expectancy_R,avg_cost_R,profit_factor_R,max_drawdown_R,cost_share_of_gross_wins,param_adx_threshold,param_adx_window,param_atr_stop_multiplier,param_atr_stop_window,param_fast_ema,param_max_hold_bars,param_pullback_lookback,param_require_di,param_risk_reward,param_side,param_slow_ema,param_min_bars_after_reset,param_regime_ema,param_volume_mult,param_volume_window,param_vwap_slope_lookback,param_atr_window,param_level_lookback,param_reclaim_atr,param_stop_atr,param_sweep_atr,param_breakout_atr_buffer,param_lookback
rolling_range_breakout,ef97b4427dff26e5f1a6500f,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",212.0,54.0,158.0,212.0,0.1173495969247077,0.22342417658286387,0.1060745796581562,1.1439468550046992,22.9806803800287,0.110317520267786,,,3.0,14.0,,384,,,4.0,long,,,100.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,4c7969feeb74020fb0c50e4a,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",212.0,54.0,158.0,212.0,0.1173495969247077,0.22342417658286387,0.1060745796581562,1.1439468550046992,22.9806803800287,0.110317520267786,,,3.0,14.0,,384,,,4.0,long,,,200.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,db00ee4c28900757cc4706cd,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",212.0,54.0,158.0,212.0,0.1173495969247077,0.22342417658286387,0.1060745796581562,1.1439468550046992,22.9806803800287,0.110317520267786,,,3.0,14.0,,384,,,4.0,long,,,100.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,6638bceee80f4e0a2ad59586,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",212.0,54.0,158.0,212.0,0.1173495969247077,0.22342417658286387,0.1060745796581562,1.1439468550046992,22.9806803800287,0.110317520267786,,,3.0,14.0,,384,,,4.0,long,,,200.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,05882cade6b9033c7b590111,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",196.0,61.0,135.0,196.0,0.11707386757880273,0.22209065707403902,0.1050167894952363,1.1550200782420574,16.44727246327684,0.11574341867705452,,,3.0,14.0,,384,,,3.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,72f8b7d09cb632c3aa12c70e,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",196.0,61.0,135.0,196.0,0.11707386757880273,0.22209065707403902,0.1050167894952363,1.1550200782420574,16.44727246327684,0.11574341867705452,,,3.0,14.0,,384,,,3.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,2f277a7dccbe4c81d0e7f9da,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",237.0,81.0,156.0,237.0,0.11680459344127098,0.2722425367450808,0.15543794330380983,1.1551758147758555,12.938499176572735,0.1683418040098388,,,2.0,14.0,,96,,,3.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,b2a473befd519a0778d16b03,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",237.0,81.0,156.0,237.0,0.11680459344127098,0.2722425367450808,0.15543794330380983,1.1551758147758555,12.938499176572735,0.1683418040098388,,,2.0,14.0,,96,,,3.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,7d419745d4b6e92e81bdca78,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",177.0,65.0,112.0,177.0,0.11486114295150263,0.19508130522112607,0.08022016226962343,1.182623555903263,15.394354618675957,0.10367635921514035,,,4.0,14.0,,192,,,3.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,e5e4bae8a7403ec4cf433b34,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",177.0,65.0,112.0,177.0,0.11486114295150263,0.19508130522112607,0.08022016226962343,1.182623555903263,15.394354618675957,0.10367635921514035,,,4.0,14.0,,192,,,3.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,8a4574399acd34004d435055,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",242.0,83.0,159.0,242.0,0.11464459962801878,0.2699905127915295,0.15534591316351076,1.152529789862083,14.13381017546321,0.16884703112922264,,,2.0,14.0,,96,,,3.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,9d8ace376aecbd0947a81330,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",242.0,83.0,159.0,242.0,0.11464459962801878,0.2699905127915295,0.15534591316351076,1.152529789862083,14.13381017546321,0.16884703112922264,,,2.0,14.0,,96,,,3.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,50f767f4691a095cd748dbf1,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",185.0,59.0,126.0,185.0,0.11443564402108874,0.19466484071697704,0.08022919669588822,1.1579253497474584,18.352009772839942,0.09269734944430405,,,4.0,14.0,,384,,,3.0,long,,,100.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,9a17589af74864a153769524,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",185.0,59.0,126.0,185.0,0.11443564402108874,0.19466484071697704,0.08022919669588822,1.1579253497474584,18.352009772839942,0.09269734944430405,,,4.0,14.0,,384,,,3.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_sweep_reclaim,38484c4ac604de94b407c108,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":1.5,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.15}",22.0,12.0,10.0,22.0,0.10970467098067282,0.4139413466612735,0.3042366756806007,1.3139645282187777,2.7859618857585375,0.4590300598123562,,,,,,16,,,1.5,short,,,200.0,,,,14.0,96.0,0.0,0.25,0.15,,
rolling_sweep_reclaim,eb86a0fbc8ce1604246358ca,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":1.5,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.15}",22.0,12.0,10.0,22.0,0.10970467098067282,0.4139413466612735,0.3042366756806007,1.3139645282187777,2.7859618857585375,0.4590300598123562,,,,,,16,,,1.5,short,,,200.0,,,,14.0,96.0,0.1,0.25,0.15,,
rolling_sweep_reclaim,109b8aa5bd665e0abe8225b8,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":1.5,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.15}",22.0,12.0,10.0,22.0,0.10880563142345073,0.4143981303122173,0.30559249888876655,1.3111904521292157,2.798105778244087,0.4607237806993125,,,,,,16,,,1.5,short,,,200.0,,,,21.0,96.0,0.0,0.25,0.15,,
rolling_sweep_reclaim,4010e7f6c1acda4b67e11b26,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":16,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":1.5,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.15}",22.0,12.0,10.0,22.0,0.10880563142345073,0.4143981303122173,0.30559249888876655,1.3111904521292157,2.798105778244087,0.4607237806993125,,,,,,16,,,1.5,short,,,200.0,,,,21.0,96.0,0.1,0.25,0.15,,
rolling_range_breakout,aec4f1a890f1328fd9b208dd,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",201.0,69.0,132.0,201.0,0.10871399406928485,0.1889913531065813,0.08027735903729653,1.1651534325028485,14.744291020672973,0.1008992618996055,,,4.0,14.0,,192,,,4.0,long,,,100.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,e9fd7d6029cd2de71f70bbd6,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",201.0,69.0,132.0,201.0,0.10871399406928485,0.1889913531065813,0.08027735903729653,1.1651534325028485,14.744291020672973,0.1008992618996055,,,4.0,14.0,,192,,,4.0,long,,,200.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,a45ddecb0b8544998296824a,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",201.0,69.0,132.0,201.0,0.10871399406928485,0.1889913531065813,0.08027735903729653,1.1651534325028485,14.744291020672973,0.1008992618996055,,,4.0,14.0,,192,,,4.0,long,,,100.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,bb2115b490987ba579155309,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",201.0,69.0,132.0,201.0,0.10871399406928485,0.1889913531065813,0.08027735903729653,1.1651534325028485,14.744291020672973,0.1008992618996055,,,4.0,14.0,,192,,,4.0,long,,,200.0,,,,21.0,,,,,0.0,384.0
rolling_sweep_reclaim,8e882d9d9f5225b930918be9,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":64,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":1.0,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.0}",28.0,19.0,9.0,28.0,0.10856554950726396,0.41686453496029563,0.30829898545303175,1.3222374781270323,3.35482322900252,0.4543353469834152,,,,,,64,,,1.0,short,,,200.0,,,,14.0,96.0,0.0,0.25,0.0,,
rolling_sweep_reclaim,a2feece8177944c93e01ea27,"{""atr_window"":14,""level_lookback"":96,""max_hold_bars"":64,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":1.0,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.0}",28.0,19.0,9.0,28.0,0.10856554950726396,0.41686453496029563,0.30829898545303175,1.3222374781270323,3.35482322900252,0.4543353469834152,,,,,,64,,,1.0,short,,,200.0,,,,14.0,96.0,0.1,0.25,0.0,,
rolling_range_breakout,5684a659f2fd9655e11ebff5,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",228.0,86.0,142.0,228.0,0.10852750908610212,0.21440939036836,0.1058818812822579,1.1642125312223919,14.83375164703505,0.13075063862900083,,,3.0,14.0,,96,,,3.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,4771966ae648359c21790f95,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",228.0,86.0,142.0,228.0,0.10852750908610212,0.21440939036836,0.1058818812822579,1.1642125312223919,14.83375164703505,0.13075063862900083,,,3.0,14.0,,96,,,3.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,96e8e5afb21838c3111e951c,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":192,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",330.0,102.0,228.0,330.0,0.10811609341586842,0.28250026637004444,0.17438417295417624,1.1344830301789743,24.40220568763161,0.18092016943795314,,,2.0,14.0,,96,,,4.0,long,,,100.0,,,,14.0,,,,,0.5,192.0
rolling_range_breakout,86cd55aea327b652ca15c9e3,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":192,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",330.0,102.0,228.0,330.0,0.10811609341586842,0.28250026637004444,0.17438417295417624,1.1344830301789743,24.40220568763161,0.18092016943795314,,,2.0,14.0,,96,,,4.0,long,,,200.0,,,,14.0,,,,,0.5,192.0
rolling_sweep_reclaim,0fc3486708741352cfb9955c,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":64,""reclaim_atr"":0.0,""regime_ema"":200,""risk_reward"":1.0,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.0}",28.0,19.0,9.0,28.0,0.10753206014308403,0.41676411822015147,0.30923205807706744,1.3190520781302624,3.366950935903013,0.45571040137673097,,,,,,64,,,1.0,short,,,200.0,,,,21.0,96.0,0.0,0.25,0.0,,
rolling_sweep_reclaim,dcdd8038f4059b2f6abf8b66,"{""atr_window"":21,""level_lookback"":96,""max_hold_bars"":64,""reclaim_atr"":0.1,""regime_ema"":200,""risk_reward"":1.0,""side"":""short"",""stop_atr"":0.25,""sweep_atr"":0.0}",28.0,19.0,9.0,28.0,0.10753206014308403,0.41676411822015147,0.30923205807706744,1.3190520781302624,3.366950935903013,0.45571040137673097,,,,,,64,,,1.0,short,,,200.0,,,,21.0,96.0,0.1,0.25,0.0,,
rolling_range_breakout,570b90cc23bb95410ac91b77,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",195.0,71.0,124.0,195.0,0.10720393190570564,0.18817758152681632,0.08097364962111066,1.1644249899029686,14.293352982850905,0.10264222673663226,,,4.0,14.0,,192,,,3.0,long,,,100.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,e4eff3afad678d19d7538d22,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",195.0,71.0,124.0,195.0,0.10720393190570564,0.18817758152681632,0.08097364962111066,1.1644249899029686,14.293352982850905,0.10264222673663226,,,4.0,14.0,,192,,,3.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,f86f956511b5e0206372891f,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",181.0,66.0,115.0,181.0,0.1070403660858727,0.18730498417814134,0.08026461809226859,1.169066936848664,13.606817239092337,0.10427152316996455,,,4.0,14.0,,192,,,3.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,c1ab144ca2f2e4e134b4cdcb,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",181.0,66.0,115.0,181.0,0.1070403660858727,0.18730498417814134,0.08026461809226859,1.169066936848664,13.606817239092337,0.10427152316996455,,,4.0,14.0,,192,,,3.0,long,,,200.0,,,,21.0,,,,,0.5,384.0
rolling_range_breakout,7b90d2f691fcf66d07acf9f6,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",223.0,67.0,156.0,223.0,0.10593615693878715,0.21226052217578947,0.10632436523700237,1.1413498105923938,17.460350841128218,0.11963554035082702,,,3.0,14.0,,192,,,4.0,long,,,100.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,c5aeffad45ea403270401a37,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",223.0,67.0,156.0,223.0,0.10593615693878715,0.21226052217578947,0.10632436523700237,1.1413498105923938,17.460350841128218,0.11963554035082702,,,3.0,14.0,,192,,,4.0,long,,,200.0,,,,14.0,,,,,0.0,384.0
rolling_range_breakout,09de4c34257f32ffa559125c,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",223.0,67.0,156.0,223.0,0.10593615693878715,0.21226052217578947,0.10632436523700237,1.1413498105923938,17.460350841128218,0.11963554035082702,,,3.0,14.0,,192,,,4.0,long,,,100.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,63801c766152061a6cb34e6e,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.0,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",223.0,67.0,156.0,223.0,0.10593615693878715,0.21226052217578947,0.10632436523700237,1.1413498105923938,17.460350841128218,0.11963554035082702,,,3.0,14.0,,192,,,4.0,long,,,200.0,,,,21.0,,,,,0.0,384.0
rolling_range_breakout,07578e7d96b50b1f450f2bbf,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",221.0,73.0,148.0,221.0,0.10577199156764114,0.21190386821126572,0.10613187664362464,1.145897940196368,16.06007433744794,0.12246312897144494,,,3.0,14.0,,192,,,3.0,long,,,100.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,5868d9b95a60923bee0fba73,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",221.0,73.0,148.0,221.0,0.10577199156764114,0.21190386821126572,0.10613187664362464,1.145897940196368,16.06007433744794,0.12246312897144494,,,3.0,14.0,,192,,,3.0,long,,,200.0,,,,21.0,,,,,0.25,384.0
rolling_range_breakout,e55d49e3a38993a77e7ad641,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":192,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",340.0,104.0,236.0,340.0,0.09934137705141034,0.2743730314963085,0.17503165444489832,1.1228990322589063,25.540201155707866,0.18246997479751298,,,2.0,14.0,,96,,,4.0,long,,,100.0,,,,21.0,,,,,0.5,192.0
rolling_range_breakout,a79d7e98bceebf62edfa3a55,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":192,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",340.0,104.0,236.0,340.0,0.09934137705141034,0.2743730314963085,0.17503165444489832,1.1228990322589063,25.540201155707866,0.18246997479751298,,,2.0,14.0,,96,,,4.0,long,,,200.0,,,,21.0,,,,,0.5,192.0
rolling_range_breakout,9ff985830995aa0997ad7752,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",220.0,73.0,147.0,220.0,0.09874254754149005,0.20415791870645567,0.10541537116496567,1.1366588968611577,16.06007433744794,0.12295801192483405,,,3.0,14.0,,192,,,3.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,0ce3bb75aeb6e15f6b62b2de,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",220.0,73.0,147.0,220.0,0.09874254754149005,0.20415791870645567,0.10541537116496567,1.1366588968611577,16.06007433744794,0.12295801192483405,,,3.0,14.0,,192,,,3.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,6de76304c4b454446adaee95,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":192,""max_hold_bars"":96,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",377.0,116.0,261.0,377.0,0.09870983240865391,0.27228615164698144,0.17357631923832773,1.1224055491238871,22.89130344484312,0.18151831084448392,,,2.0,14.0,,96,,,4.0,long,,,100.0,,,,14.0,,,,,0.25,192.0
rolling_range_breakout,f7d8dac685421ba38fa8c81e,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":192,""max_hold_bars"":96,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",377.0,116.0,261.0,377.0,0.09870983240865391,0.27228615164698144,0.17357631923832773,1.1224055491238871,22.89130344484312,0.18151831084448392,,,2.0,14.0,,96,,,4.0,long,,,200.0,,,,14.0,,,,,0.25,192.0
rolling_range_breakout,e9bb603fd393d1a8f2a8d3f6,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",188.0,65.0,123.0,188.0,0.09733775353868342,0.17845522480592743,0.081117471267244,1.1452917688080204,12.556823537808892,0.10187850750844765,,,4.0,14.0,,192,,,4.0,long,,,100.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,536ec1df5ac13fb1cfab10bc,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.25,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",188.0,65.0,123.0,188.0,0.09733775353868342,0.17845522480592743,0.081117471267244,1.1452917688080204,12.556823537808892,0.10187850750844765,,,4.0,14.0,,192,,,4.0,long,,,200.0,,,,14.0,,,,,0.25,384.0
rolling_range_breakout,e3fbecea7ecb21efe821aed2,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",186.0,56.0,130.0,186.0,0.09718969949343283,0.20388155716931594,0.10669185767588305,1.130478592052205,19.99916415946106,0.12185631627066194,,,3.0,14.0,,192,,,4.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,3225b8d46021b8c600ac6d55,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",186.0,56.0,130.0,186.0,0.09718969949343283,0.20388155716931594,0.10669185767588305,1.130478592052205,19.99916415946106,0.12185631627066194,,,3.0,14.0,,192,,,4.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,af889a649de58fbe5b3fa563,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":3.0,""side"":""long""}",236.0,75.0,161.0,236.0,0.09709621802398893,0.252718858666006,0.15562264064201717,1.1242953888575031,12.938499176572734,0.16754520467709924,,,2.0,14.0,,192,,,3.0,long,,,100.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,62b1c58692f0ad8027e2b3ca,"{""atr_stop_multiplier"":2.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":200,""risk_reward"":3.0,""side"":""long""}",236.0,75.0,161.0,236.0,0.09709621802398893,0.252718858666006,0.15562264064201717,1.1242953888575031,12.938499176572734,0.16754520467709924,,,2.0,14.0,,192,,,3.0,long,,,200.0,,,,14.0,,,,,0.5,384.0
rolling_range_breakout,72bc906fc4aa01b5a0e75d67,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":192,""max_hold_bars"":384,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",232.0,69.0,163.0,232.0,0.09640780774929601,0.18365824667417818,0.08725043892488216,1.1278575958477541,21.358473327974263,0.09956273209264652,,,4.0,14.0,,384,,,4.0,long,,,100.0,,,,14.0,,,,,0.5,192.0
rolling_range_breakout,7c66e318d53d7629cbad81ba,"{""atr_stop_multiplier"":4.0,""atr_stop_window"":14,""atr_window"":14,""breakout_atr_buffer"":0.5,""lookback"":192,""max_hold_bars"":384,""regime_ema"":200,""risk_reward"":4.0,""side"":""long""}",232.0,69.0,163.0,232.0,0.09640780774929601,0.18365824667417818,0.08725043892488216,1.1278575958477541,21.358473327974263,0.09956273209264652,,,4.0,14.0,,384,,,4.0,long,,,200.0,,,,14.0,,,,,0.5,192.0
rolling_range_breakout,237967215a46ab0991eb8acd,"{""atr_stop_multiplier"":3.0,""atr_stop_window"":14,""atr_window"":21,""breakout_atr_buffer"":0.5,""lookback"":384,""max_hold_bars"":192,""regime_ema"":100,""risk_reward"":4.0,""side"":""long""}",191.0,58.0,133.0,191.0,0.09521630340991967,0.20175039881125867,0.10653409540133897,1.1281846114732093,18.678824117448382,0.12223560344256777,,,3.0,14.0,,192,,,4.0,long,,,100.0,,,,21.0,,,,,0.5,384.0
